Entity,Frequency,Entity Type,Year,Month,Day,Latitude,Longitude,Country,City,News Source
United States,11,GPE,2022,3,19,39.7837304,-100.445882,United States,,fox
Mariupol,11,GPE,2022,3,19,47.0957648,37.5499621,Ukraine,Mariupol,fox
China,8,GPE,2022,3,19,35.000074,104.999927,China,,fox
United States,5,GPE,2022,3,19,39.7837304,-100.445882,United States,,fox
Kyiv,5,GPE,2022,3,19,50.4500336,30.5241361,Ukraine,Kyiv,fox
Bulgaria,5,GPE,2022,3,19,42.6073975,25.4856617,Bulgaria,,fox
Moscow,3,GPE,2022,3,19,55.7504461,37.6174943,Russia,Moscow,fox
United States,3,GPE,2022,3,19,39.7837304,-100.445882,United States,,fox
Beijing,2,GPE,2022,3,19,39.906217,116.3912757,China,Beijing,fox
United States,2,GPE,2022,3,19,39.7837304,-100.445882,United States,,fox
France,2,GPE,2022,3,19,46.603354,1.8883335,France,,fox
Makariv,2,GPE,2022,3,19,50.4581787,29.80645794,Ukraine,,fox
United Kingdom,2,GPE,2022,3,19,54.7023545,-3.2765753,United Kingdom,,fox
Poland,1,GPE,2022,3,19,52.215933,19.134422,Poland,,fox
Kyiv,3,LOC,2022,3,19,50.4500336,30.5241361,Ukraine,Kyiv,fox
Europe,2,LOC,2022,3,19,,,,,fox
Azov Sea,2,LOC,2022,3,19,46.196729,36.73570655,Ukraine,,fox
Central Asia,1,LOC,2022,3,19,,,,,fox
Azov Sea,1,LOC,2022,3,19,46.196729,36.73570655,Ukraine,,fox
Black Sea,1,LOC,2022,3,19,43.87280435,33.99381559,,,fox
Black Sea,1,LOC,2022,3,19,43.87280435,33.99381559,,,fox
Ukraine,66,GPE,2022,3,20,49.4871968,31.2718321,Ukraine,,fox
Russia,52,GPE,2022,3,20,64.6863136,97.7453061,Russia,,fox
Mariupol,12,GPE,2022,3,20,47.0957648,37.5499621,Ukraine,Mariupol,fox
Israel,8,GPE,2022,3,20,31.5313113,34.8667654,Israel,Lachish Regional Council,fox
Moscow,5,GPE,2022,3,20,55.7504461,37.6174943,Russia,Moscow,fox
United States,3,GPE,2022,3,20,39.7837304,-100.445882,United States,,fox
United States,3,GPE,2022,3,20,39.7837304,-100.445882,United States,,fox
China,2,GPE,2022,3,20,35.000074,104.999927,China,,fox
Belarus,2,GPE,2022,3,20,53.4250605,27.6971358,Belarus,,fox
Kharkiv,2,GPE,2022,3,20,49.9923181,36.2310146,Ukraine,Kharkiv,fox
Kyiv,2,GPE,2022,3,20,50.4500336,30.5241361,Ukraine,Kyiv,fox
Luhansk,1,GPE,2022,3,20,49.2724587,38.9150477,Ukraine,,fox
Belarus,1,GPE,2022,3,20,,,,,fox
Nashville,1,GPE,2022,3,20,53.4250605,27.6971358,United States,,fox
Europe,4,LOC,2022,3,20,,,,,fox
Black Sea ,1,LOC,2022,3,20,43.87280435,33.99381559,,,fox
Mariupol,1,LOC,2022,3,20,47.0957648,37.5499621,Ukraine,Mariupol,fox
Black Sea,1,LOC,2022,3,20,43.87280435,33.99381559,,,fox
Ukraine,76,GPE,2022,3,21,49.4871968,31.2718321,Ukraine,,fox
Russia,43,GPE,2022,3,21,64.6863136,97.7453061,Russia,,fox
United States,13,GPE,2022,3,21,39.7837304,-100.445882,United States,,fox
Kyiv,10,GPE,2022,3,21,50.4500336,30.5241361,Ukraine,Kyiv,fox
Mariupol,8,GPE,2022,3,21,47.0957648,37.5499621,Ukraine,Mariupol,fox
Poland,7,GPE,2022,3,21,52.215933,19.134422,Poland,,fox
Kherson,4,GPE,2022,3,21,46.5421715,33.4079326,Ukraine,,fox
Slovenia,4,GPE,2022,3,21,45.8133113,14.4808369,Slovenia,,fox
Kharkiv,3,GPE,2022,3,21,49.9923181,36.2310146,Ukraine,Kharkiv,fox
Moscow,3,GPE,2022,3,21,55.7504461,37.6174943,Russia,Moscow,fox
United States,3,GPE,2022,3,21,39.7837304,-100.445882,United States,,fox
Chernobyl,3,GPE,2022,3,21,51.2705477,30.2195609,Ukraine,Chernobyl,fox
United Kingdom,3,GPE,2022,3,21,54.7023545,-3.2765753,United Kingdom,,fox
America,2,GPE,2022,3,21,,,,,fox
Kyiv,2,GPE,2022,3,21,22.9691591,88.4674179,India,Kalyani,fox
Retroville,2,GPE,2022,3,21,50.5036116,30.41658099,Ukraine,Kyiv,fox
Warsaw,2,GPE,2022,3,21,52.2319581,21.0067249,Poland,Warsaw,fox
Kyiv,7,LOC,2022,3,21,50.4500336,30.5241361,Ukraine,Kyiv,fox
Europe,4,LOC,2022,3,21,,,,,fox
Azov Sea,1,LOC,2022,3,21,46.196729,36.73570655,Ukraine,,fox
Middle East,1,LOC,2022,3,21,,,,,fox
Middle East,1,LOC,2022,3,21,,,,,fox
Podilskyi district,1,LOC,2022,3,21,50.4895574,30.42850355,Ukraine,Kyiv,fox
Zaporizhzhia,1,LOC,2022,3,21,47.8507859,35.1182867,Ukraine,Zaporizhzhia,fox
Ukraine,66,GPE,2022,3,22,49.4871968,31.2718321,Ukraine,,fox
Russia,47,GPE,2022,3,22,64.6863136,97.7453061,Russia,,fox
United States,10,GPE,2022,3,22,39.7837304,-100.445882,United States,,fox
United States,7,GPE,2022,3,22,39.7837304,-100.445882,United States,,fox
Turkey,5,GPE,2022,3,22,38.9597594,34.9249653,Turkey,,fox
Mariupol,4,GPE,2022,3,22,47.0957648,37.5499621,Ukraine,Mariupol,fox
Poland,3,GPE,2022,3,22,52.215933,19.134422,Poland,,fox
Kyiv,3,GPE,2022,3,22,50.4500336,30.5241361,Ukraine,Kyiv,fox
Moscow,3,GPE,2022,3,22,55.7504461,37.6174943,Russia,Moscow,fox
Italy,3,GPE,2022,3,22,42.6384261,12.674297,Italy,Terni,fox
Chernobyl,2,GPE,2022,3,22,51.2705477,30.2195609,Ukraine,Chernobyl,fox
Vatican,2,GPE,2022,3,22,41.903411,12.4528527,Vatican City,,fox
Germany,2,GPE,2022,3,22,51.0834196,10.4234469,Germany,,fox
United States,2,GPE,2022,3,22,39.7837304,-100.445882,United States,,fox
Iran,2,GPE,2022,3,22,32.6475314,54.5643516,Iran,,fox
Florida,2,GPE,2022,3,22,27.7567667,-81.4639835,United States,,fox
Marmaris,2,GPE,2022,3,22,36.78932165,28.19184059,Turkey,,fox
Donetsk,2,GPE,2022,3,22,48.0158753,37.8013407,Ukraine,Donetsk,fox
Kyiv,11,LOC,2022,3,22,50.4500336,30.5241361,Ukraine,Kyiv,fox
Europe,7,LOC,2022,3,22,,,,,fox
Black Sea,1,LOC,2022,3,22,43.87280435,33.99381559,,,fox
America,1,LOC,2022,3,22,,,,,fox
Ukraine,79,GPE,2022,3,23,49.4871968,31.2718321,Ukraine,,fox
Russia,49,GPE,2022,3,23,64.6863136,97.7453061,Russia,,fox
United States,12,GPE,2022,3,23,39.7837304,-100.445882,United States,,fox
United States,9,GPE,2022,3,23,39.7837304,-100.445882,United States,,fox
Poland,9,GPE,2022,3,23,52.215933,19.134422,Poland,,fox
Brussels,7,GPE,2022,3,23,50.8465573,4.351697,Belgium,Brussels,fox
United States,6,GPE,2022,3,23,39.7837304,-100.445882,United States,,fox
Mariupol,4,GPE,2022,3,23,47.0957648,37.5499621,Ukraine,Mariupol,fox
Belgium,4,GPE,2022,3,23,50.6402809,4.6667145,Belgium,,fox
Finland,4,GPE,2022,3,23,63.2467777,25.9209164,Finland,,fox
France,4,GPE,2022,3,23,46.603354,1.8883335,France,,fox
Afghanistan,4,GPE,2022,3,23,33.7680065,66.2385139,Afghanistan,,fox
China,3,GPE,2022,3,23,35.000074,104.999927,China,,fox
Moscow,3,GPE,2022,3,23,55.7504461,37.6174943,Russia,Moscow,fox
Belarus,3,GPE,2022,3,23,53.4250605,27.6971358,Belarus,,fox
Ohio,3,GPE,2022,3,23,40.2253569,-82.6881395,United States,,fox
Tennessee,2,GPE,2022,3,23,35.7730076,-86.2820081,United States,,fox
Latvia,2,GPE,2022,3,23,56.8406494,24.7537645,Latvia,Ogresgala pagasts,fox
Europe,7,LOC,2022,3,23,,,,,fox
Kyiv,4,LOC,2022,3,23,50.4500336,30.5241361,Ukraine,Kyiv,fox
Crimea,1,LOC,2022,3,23,45.28350435,34.20081878,Ukraine,,fox
Baltic Sea,1,LOC,2022,3,23,56,18,,,fox
Black Sea,1,LOC,2022,3,23,43.87280435,33.99381559,,,fox
Ukraine,91,GPE,2022,3,24,49.4871968,31.2718321,Ukraine,,fox
Russia,88,GPE,2022,3,24,64.6863136,97.7453061,Russia,,fox
Brussels,19,GPE,2022,3,24,50.8465573,4.351697,Belgium,Brussels,fox
China,17,GPE,2022,3,24,35.000074,104.999927,China,,fox
United States,11,GPE,2022,3,24,39.7837304,-100.445882,United States,,fox
Belgium,7,GPE,2022,3,24,50.6402809,4.6667145,Belgium,,fox
Moscow,6,GPE,2022,3,24,55.7504461,37.6174943,Russia,Moscow,fox
Mariupol,5,GPE,2022,3,24,47.0957648,37.5499621,Ukraine,Mariupol,fox
United States,5,GPE,2022,3,24,39.7837304,-100.445882,United States,,fox
United States,4,GPE,2022,3,24,39.7837304,-100.445882,United States,,fox
Beijing,4,GPE,2022,3,24,39.906217,116.3912757,China,Beijing,fox
Belarus,3,GPE,2022,3,24,53.4250605,27.6971358,Belarus,,fox
Kyiv,3,GPE,2022,3,24,50.4500336,30.5241361,Ukraine,Kyiv,fox
United Kingdom,3,GPE,2022,3,24,54.7023545,-3.2765753,United Kingdom,,fox
Indonesia,2,GPE,2022,3,24,-2.4833826,117.8902853,Indonesia,,fox
United Kingdom,2,GPE,2022,3,24,54.7023545,-3.2765753,United Kingdom,,fox
Poland,2,GPE,2022,3,24,52.215933,19.134422,Poland,,fox
West,3,LOC,2022,3,24,0.5090396,34.5731341,Kenya,,fox
Europe,2,LOC,2022,3,24,,,,,fox
Kyiv,2,LOC,2022,3,24,50.4500336,30.5241361,Ukraine,Kyiv,fox
West 255th Street,2,LOC,2022,3,24,40.9025412,-73.9033332,United States,New York,fox
Ukraine,69,GPE,2022,3,25,49.4871968,31.2718321,Ukraine,,fox
Russia,60,GPE,2022,3,25,64.6863136,97.7453061,Russia,,fox
United States,18,GPE,2022,3,25,39.7837304,-100.445882,United States,,fox
Poland,18,GPE,2022,3,25,52.215933,19.134422,Poland,,fox
United States,11,GPE,2022,3,25,39.7837304,-100.445882,United States,,fox
Moscow,8,GPE,2022,3,25,55.7504461,37.6174943,Russia,Moscow,fox
Turkey,6,GPE,2022,3,25,38.9597594,34.9249653,Turkey,,fox
Georgia,5,GPE,2022,3,25,42.3154,43.3569,Georgia,,fox
Brussels,4,GPE,2022,3,25,50.8465573,4.351697,Belgium,Brussels,fox
Mariupol,4,GPE,2022,3,25,47.0957648,37.5499621,Ukraine,Mariupol,fox
Minnesota,3,GPE,2022,3,25,45.9896587,-94.6113288,United States,,fox
Donetsk,3,GPE,2022,3,25,48.0158753,37.8013407,Ukraine,Donetsk,fox
Winona,2,GPE,2022,3,25,43.9582272,-91.7807784,United States,,fox
United Kingdom,2,GPE,2022,3,25,54.7023545,-3.2765753,United Kingdom,,fox
Donbas,2,GPE,2022,3,25,48.1032,38.5921,Ukraine,Donbas,fox
Rzeszow,2,GPE,2022,3,25,50.013064,22.01614346,Poland,Rzeszow,fox
Kharkiv,2,GPE,2022,3,25,49.9923181,36.2310146,Ukraine,Kharkiv,fox
Europe,4,LOC,2022,3,25,,,,,fox
Kyiv,3,LOC,2022,3,25,50.4500336,30.5241361,Ukraine,Kyiv,fox
Black Sea,2,LOC,2022,3,25,43.87280435,33.99381559,,,fox
Snake Island,2,LOC,2022,3,25,45.2543,30.2045,Ukraine,,fox
Winona,1,LOC,2022,3,25,43.9582272,-91.7807784,United States,,fox
Berdyansk,1,LOC,2022,3,25,46.755678,36.7887623,Ukraine,Berdiansk,fox
Black Sea,1,LOC,2022,3,25,43.87280435,33.99381559,,,fox
Snake Island,1,LOC,2022,3,25,45.2543,30.2045,Ukraine,,fox
Ukraine,51,GPE,2022,3,26,49.4871968,31.2718321,Ukraine,,fox
Russia,37,GPE,2022,3,26,64.6863136,97.7453061,Russia,,fox
Poland,17,GPE,2022,3,26,52.215933,19.134422,Poland,,fox
United States,11,GPE,2022,3,26,39.7837304,-100.445882,United States,,fox
Warsaw,8,GPE,2022,3,26,52.2319581,21.0067249,Poland,Warsaw,fox
Lviv,5,GPE,2022,3,26,49.841952,24.0315921,Ukraine,Lviv,fox
Moscow,5,GPE,2022,3,26,55.7504461,37.6174943,Russia,Moscow,fox
United States,5,GPE,2022,3,26,39.7837304,-100.445882,United States,,fox
United States,3,GPE,2022,3,26,39.7837304,-100.445882,United States,,fox
Germany,3,GPE,2022,3,26,51.0834196,10.4234469,Germany,,fox
Minnesota,3,GPE,2022,3,26,45.9896587,-94.6113288,United States,,fox
Winona,3,GPE,2022,3,26,43.9582272,-91.7807784,United States,,fox
China,2,GPE,2022,3,26,35.000074,104.999927,China,,fox
Japan,2,GPE,2022,3,26,36.5748441,139.2394179,Japan,Kiryu,fox
Kherson,2,GPE,2022,3,26,46.5421715,33.4079326,Ukraine,,fox
Qatar,2,GPE,2022,3,26,25.3336984,51.2295295,Qatar,,fox
Budapest,2,GPE,2022,3,26,47.4979937,19.0403594,Hungary,Budapest,fox
Hungary,2,GPE,2022,3,26,47.1817585,19.5060937,Hungary,Pusztavacs,fox
Donbas,1,GPE,2022,3,26,48.1032,38.5921,Ukraine,Donbas,fox
Europe,6,LOC,2022,3,26,,,,,fox
Zaporizhzhia,1,LOC,2022,3,26,47.7796524,35.22310906,Ukraine,Zaporizhzhia,fox
Kuril Islands,1,LOC,2022,3,26,23.80216945,90.39791172,Bangladesh,Dhaka,fox
Eastern Military District,1,LOC,2022,3,26,59.3334319,137.3888272,Russia,,fox
Ukraine,34,GPE,2022,3,27,49.4871968,31.2718321,Ukraine,,fox
Russia,24,GPE,2022,3,27,64.6863136,97.7453061,Russia,,fox
United States,9,GPE,2022,3,27,39.7837304,-100.445882,United States,,fox
Poland,6,GPE,2022,3,27,52.215933,19.134422,Poland,,fox
Finland,4,GPE,2022,3,27,63.2467777,25.9209164,Finland,,fox
Turkey,3,GPE,2022,3,27,38.9597594,34.9249653,Turkey,,fox
Moscow,3,GPE,2022,3,27,55.7504461,37.6174943,Russia,Moscow,fox
Lviv,3,GPE,2022,3,27,49.841952,24.0315921,Ukraine,Lviv,fox
Donbas,2,GPE,2022,3,27,48.1032,38.5921,Ukraine,Donbas,fox
Mariupol,2,GPE,2022,3,27,47.0957648,37.5499621,Ukraine,Mariupol,fox
Donetsk,2,GPE,2022,3,27,48.0158753,37.8013407,Ukraine,Donetsk,fox
France,2,GPE,2022,3,27,46.603354,1.8883335,France,,fox
Warsaw,2,GPE,2022,3,27,52.2319581,21.0067249,Poland,Warsaw,fox
United States,2,GPE,2022,3,27,39.7837304,-100.445882,United States,,fox
Chemihiv,1,GPE,2022,3,27,,,,,fox
Istanbul,1,GPE,2022,3,27,41.0091982,28.9662187,Turkey,Istanbul,fox
Ukraine,1,GPE,2022,3,27,49.4871968,31.2718321,Ukraine,,fox
Europe,3,LOC,2022,3,27,,,,,fox
Kyiv,2,LOC,2022,3,27,50.4500336,30.5241361,Ukraine,Kyiv,fox
Zaporizhzhia ,1,LOC,2022,3,27,47.7796524,35.22310906,Ukraine,Zaporizhzhia,fox
Ukraine,62,GPE,2022,3,28,49.4871968,31.2718321,Ukraine,,fox
Russia,47,GPE,2022,3,28,64.6863136,97.7453061,Russia,,fox
United States,12,GPE,2022,3,28,39.7837304,-100.445882,United States,,fox
Poland,8,GPE,2022,3,28,52.215933,19.134422,Poland,,fox
Mariupol,7,GPE,2022,3,28,47.0957648,37.5499621,Ukraine,Mariupol,fox
United States,6,GPE,2022,3,28,39.7837304,-100.445882,United States,,fox
Turkey,6,GPE,2022,3,28,38.9597594,34.9249653,Turkey,,fox
Moscow,5,GPE,2022,3,28,55.7504461,37.6174943,Russia,Moscow,fox
Germany,4,GPE,2022,3,28,51.0834196,10.4234469,Germany,,fox
Kyiv,4,GPE,2022,3,28,50.4500336,30.5241361,Ukraine,Kyiv,fox
Slovenia,4,GPE,2022,3,28,45.8133113,14.4808369,Slovenia,,fox
China,4,GPE,2022,3,28,35.000074,104.999927,China,,fox
Donbas,3,GPE,2022,3,28,48.1032,38.5921,Ukraine,Donbas,fox
Warsaw,3,GPE,2022,3,28,52.2319581,21.0067249,Poland,Warsaw,fox
Serbia,3,GPE,2022,3,28,44.1534121,20.55144,Serbia,Topola Municipality,fox
Ukraine,2,GPE,2022,3,28,49.4871968,31.2718321,Ukraine,,fox
Italy,2,GPE,2022,3,28,42.6384261,12.674297,Italy,Terni,fox
Kyiv,5,LOC,2022,3,28,50.4500336,30.5241361,Ukraine,Kyiv,fox
Kyiv,1,LOC,2022,3,28,50.4475353,30.5137489,Ukraine,Kyiv,fox
Ukraine,100,GPE,2022,3,29,49.4871968,31.2718321,Ukraine,,fox
Russia,70,GPE,2022,3,29,64.6863136,97.7453061,Russia,,fox
United States,9,GPE,2022,3,29,39.7837304,-100.445882,United States,,fox
Moscow,9,GPE,2022,3,29,55.7504461,37.6174943,Russia,Moscow,fox
Kyiv,7,GPE,2022,3,29,50.4500336,30.5241361,Ukraine,Kyiv,fox
Germany,5,GPE,2022,3,29,51.0834196,10.4234469,Germany,,fox
Turkey,5,GPE,2022,3,29,38.9597594,34.9249653,Turkey,,fox
United States,5,GPE,2022,3,29,39.7837304,-100.445882,,,fox
France,4,GPE,2022,3,29,46.603354,1.8883335,France,,fox
Italy,4,GPE,2022,3,29,42.6384261,12.674297,Italy,Terni,fox
Donbas,4,GPE,2022,3,29,48.1032,38.5921,Ukraine,Donbas,fox
Poland,4,GPE,2022,3,29,52.215933,19.134422,Poland,,fox
Istanbul,4,GPE,2022,3,29,41.0091982,28.9662187,Turkey,Istanbul,fox
United Kingdom,3,GPE,2022,3,29,54.7023545,-3.2765753,United Kingdom,,fox
Chernobyl,3,GPE,2022,3,29,51.2705477,30.2195609,Ukraine,Chernobyl,fox
Mariupol,3,GPE,2022,3,29,47.0957648,37.5499621,Ukraine,Mariupol,fox
Ireland,2,GPE,2022,3,29,52.865196,-7.9794599,Ireland,,fox
Kyiv,20,LOC,2022,3,29,50.4500336,30.5241361,Ukraine,Kyiv,fox
Azov Sea,1,LOC,2022,3,29,46.196729,36.73570655,Ukraine,,fox
Snake Island,1,LOC,2022,3,29,45.2543,30.2045,Ukraine,,fox
Black Sea,1,LOC,2022,3,29,43.87280435,33.99381559,,,fox
Kiev,1,LOC,2022,3,29,50.4500336,30.5241361,Ukraine,Kyiv,fox
Europe,1,LOC,2022,3,29,,,,,fox
Ukraine,85,GPE,2022,3,30,49.4871968,31.2718321,Ukraine,,fox
Russia,47,GPE,2022,3,30,64.6863136,97.7453061,Russia,,fox
United States,10,GPE,2022,3,30,39.7837304,-100.445882,United States,,fox
China,9,GPE,2022,3,30,35.000074,104.999927,China,,fox
Turkey,8,GPE,2022,3,30,38.9597594,34.9249653,Turkey,,fox
United States,8,GPE,2022,3,30,39.7837304,-100.445882,United States,,fox
Belarus,6,GPE,2022,3,30,53.4250605,27.6971358,Belarus,,fox
Moscow,5,GPE,2022,3,30,55.7504461,37.6174943,Russia,Moscow,fox
Mariupol,5,GPE,2022,3,30,47.0957648,37.5499621,Ukraine,Mariupol,fox
Poland,5,GPE,2022,3,30,52.215933,19.134422,Poland,,fox
United States,4,GPE,2022,3,30,39.7837304,-100.445882,United States,,fox
Chernihiv,4,GPE,2022,3,30,51.272593,31.7417235,Ukraine,,fox
Kyiv,3,GPE,2022,3,30,50.4500336,30.5241361,Ukraine,Kyiv,fox
Chernobyl,3,GPE,2022,3,30,51.2705477,30.2195609,Ukraine,Chernobyl,fox
Belgorod,3,GPE,2022,3,30,50.5955595,36.5873394,Russia,Belgorod,fox
Wisconsin,2,GPE,2022,3,30,44.4308975,-89.6884637,United States,,fox
Istanbul,2,GPE,2022,3,30,41.0091982,28.9662187,Turkey,Istanbul,fox
Donetsk,2,GPE,2022,3,30,48.0158753,37.8013407,Ukraine,Donetsk,fox
Kyiv,12,LOC,2022,3,30,50.4500336,30.5241361,Ukraine,Kyiv,fox
Starokostiantyniv,1,LOC,2022,3,30,49.756163,27.2087889,Ukraine,,fox
Crimea,1,LOC,2022,3,30,45.28350435,34.20081878,Ukraine,,fox
Chemniv,1,LOC,2022,3,30,,,,,fox
Ukraine,51,GPE,2022,3,31,49.4871968,31.2718321,Ukraine,,fox
Russia,44,GPE,2022,3,31,64.6863136,97.7453061,Russia,,fox
United States,14,GPE,2022,3,31,39.7837304,-100.445882,United States,,fox
Mariupol,8,GPE,2022,3,31,47.0957648,37.5499621,Ukraine,Mariupol,fox
Moscow,7,GPE,2022,3,31,55.7504461,37.6174943,Russia,Moscow,fox
China,6,GPE,2022,3,31,35.000074,104.999927,China,,fox
United States,5,GPE,2022,3,31,39.7837304,-100.445882,United States,,fox
United Kingdom,3,GPE,2022,3,31,54.7023545,-3.2765753,United Kingdom,,fox
Belgium,3,GPE,2022,3,31,50.6402809,4.6667145,Belgium,,fox
United Kingdom,3,GPE,2022,3,31,54.7023545,-3.2765753,United Kingdom,,fox
Turkey,3,GPE,2022,3,31,38.9597594,34.9249653,Turkey,,fox
United Kingdom,2,GPE,2022,3,31,54.7023545,-3.2765753,United Kingdom,,fox
Kyiv,2,GPE,2022,3,31,50.4500336,30.5241361,Ukraine,Kyiv,fox
Australia,2,GPE,2022,3,31,-24.7761086,134.755,Australia,,fox
Britain,2,GPE,2022,3,31,54.31536155,-1.918023495,United Kingdom,,fox
United Kingdom,1,GPE,2022,3,31,54.7023545,-3.2765753,United Kingdom,,fox
United States,1,GPE,2022,3,31,39.7837304,-100.445882,United States,,fox
Kylv,1,GPE,2022,3,31,58.5308806,15.0634994,Ukraine,,fox
United States,1,GPE,2022,3,31,39.7837304,-100.445882,United States,,fox
Kyiv,4,LOC,2022,3,31,50.4500336,30.5241361,Ukraine,Kyiv,fox
Mariupol,2,LOC,2022,3,31,47.0957648,37.5499621,Ukraine,Mariupol,fox
Europe,2,LOC,2022,3,31,,,,,fox
Latin America,1,LOC,2022,3,31,,,,,fox
Middle East,1,LOC,2022,3,31,,,,,fox
Southeast Asia,1,LOC,2022,3,31,,,,,fox
Africa,1,LOC,2022,3,31,,,,,fox
